50,Drug Type: HUMAN PRESCRIPTION DRUG,Scandonest 3% Plain,MEPIVACAINE HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,SUBCUTANEOUS,"INJECTION, SOLUTION","Get an overview of SCANDONEST 3% PLAIN (mepivacaine hydrochloride injection, solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Scandonest 3% Plain can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Scandonest 3% Plain.",https://www.healthgrades.com/drugs/fda/scandonest-3-plain-mepivacaine-hydrochloride-injection-solution
51,Drug Type: HUMAN OTC DRUG,SCAR ZONE ACNE,SALICYLIC ACID,HUMAN OTC DRUG,TOPICAL,CREAM,"Get an overview of SCAR ZONE ACNE (salicylic acid cream), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in SCAR ZONE ACNE can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as SCAR ZONE ACNE.",https://www.healthgrades.com/drugs/fda/scar-zone-acne-salicylic-acid-cream
52,Drug Type: HUMAN OTC DRUG,Scar Zone Burn Extra Strength Burn Relief Topical Analgesic and Antiseptic,"LIDOCAINE, BENZALKONIUM CHLORIDE",HUMAN OTC DRUG,TOPICAL,GEL,"Get an overview of SCAR ZONE BURN EXTRA STRENGTH BURN RELIEF TOPICAL ANALGESIC AND ANTISEPTIC (lidocaine, benzalkonium chloride gel), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Scar Zone Burn Extra Strength Burn Relief Topical Analgesic and Antiseptic can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Scar Zone Burn Extra Strength Burn Relief Topical Analgesic and Antiseptic.",https://www.healthgrades.com/drugs/fda/scar-zone-burn-extra-strength-burn-relief-topical-analgesic-and-antiseptic-lidocaine-benzalkonium-chloride-gel
53,Drug Type: HUMAN PRESCRIPTION DRUG,SCENESSE,AFAMELANOTIDE,HUMAN PRESCRIPTION DRUG,SUBCUTANEOUS,IMPLANT,"Get an overview of SCENESSE (afamelanotide implant), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in SCENESSE can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as SCENESSE.",https://www.healthgrades.com/drugs/fda/scenesse-afamelanotide-implant
54,Drug Type: HUMAN PRESCRIPTION DRUG,Sclerosol,TALC,HUMAN PRESCRIPTION DRUG,INTRAPLEURAL,"AEROSOL, POWDER","Get an overview of SCLEROSOL (talc aerosol, powder), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Sclerosol can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Sclerosol.",https://www.healthgrades.com/drugs/fda/sclerosol-talc-aerosol-powder
55,Drug Type: HUMAN PRESCRIPTION DRUG,Scopolamine,SCOPOLAMINE,HUMAN PRESCRIPTION DRUG,TRANSDERMAL,PATCH,"Get an overview of SCOPOLAMINE (patch), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Scopolamine can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Scopolamine.",https://www.healthgrades.com/drugs/fda/scopolamine-patch
56,Drug Type: HUMAN PRESCRIPTION DRUG,Scopolamine Trandermal System,SCOLOPAMINE TRANSDERMAL SYSTEM,HUMAN PRESCRIPTION DRUG,TRANSDERMAL,"PATCH, EXTENDED RELEASE","Get an overview of SCOPOLAMINE TRANDERMAL SYSTEM (scolopamine transdermal system patch, extended release), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Scopolamine Trandermal System can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Scopolamine Trandermal System.",https://www.healthgrades.com/drugs/fda/scopolamine-trandermal-system-scolopamine-transdermal-system-patch-extended-release
57,Drug Type: HUMAN OTC DRUG,Scot-Tussin Diabetes Cough Formula with DM,DEXTROMETHORPHAN HYDROBROMIDE,HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of SCOT-TUSSIN DIABETES COUGH FORMULA WITH DM (dextromethorphan hydrobromide liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Scot-Tussin Diabetes Cough Formula with DM can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Scot-Tussin Diabetes Cough Formula with DM.",https://www.healthgrades.com/drugs/fda/scot-tussin-diabetes-cough-formula-with-dm-dextromethorphan-hydrobromide-liquid
58,Drug Type: HUMAN OTC DRUG,Scot-Tussin DM Maximum Strength Cough Suppressant and Cold Relief,CHLORPHENIRAMINE MALEATE AND DEXTROMETHORPHAN HYDROBROMIDE,HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of SCOT-TUSSIN DM MAXIMUM STRENGTH COUGH SUPPRESSANT AND COLD RELIEF (chlorpheniramine maleate and dextromethorphan hydrobromide liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Scot-Tussin DM Maximum Strength Cough Suppressant and Cold Relief can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Scot-Tussin DM Maximum Strength Cough Suppressant and Cold Relief.",https://www.healthgrades.com/drugs/fda/scot-tussin-dm-maximum-strength-cough-suppressant-and-cold-relief-chlorpheniramine-maleate-and-dextromethorphan-hydrobromide-liquid
59,Drug Type: HUMAN OTC DRUG,Scot-Tussin Expectorant Cough,GUAIFENESIN,HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of SCOT-TUSSIN EXPECTORANT COUGH (guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Scot-Tussin Expectorant Cough can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Scot-Tussin Expectorant Cough.",https://www.healthgrades.com/drugs/fda/scot-tussin-expectorant-cough-guaifenesin-liquid
60,Drug Type: HUMAN OTC DRUG,Scot-Tussin Original Multi-Symptom Cold and Allergy Relief,"ACETOMINOPHEN, PHENYLEPHRINE HYDROCHLORIDE AND PHENIRAMINE MALEATE",HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of SCOT-TUSSIN ORIGINAL MULTI-SYMPTOM COLD AND ALLERGY RELIEF (acetominophen, phenylephrine hydrochloride and pheniramine maleate liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Scot-Tussin Original Multi-Symptom Cold and Allergy Relief can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Scot-Tussin Original Multi-Symptom Cold and Allergy Relief.",https://www.healthgrades.com/drugs/fda/scot-tussin-original-multi-symptom-cold-and-allergy-relief-acetominophen-phenylephrine-hydrochloride-and-pheniramine-maleate-liquid
61,Drug Type: HUMAN OTC DRUG,Scot-Tussin Senior Maximum Strength Cough Suppressant and Expectorant,DEXTROMETHORPHAN HYDROBROMIDE AND GUAIFENESIN,HUMAN OTC DRUG,ORAL,LIQUID,"Get an overview of SCOT-TUSSIN SENIOR MAXIMUM STRENGTH COUGH SUPPRESSANT AND EXPECTORANT (dextromethorphan hydrobromide and guaifenesin liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Scot-Tussin Senior Maximum Strength Cough Suppressant and Expectorant can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Scot-Tussin Senior Maximum Strength Cough Suppressant and Expectorant.",https://www.healthgrades.com/drugs/fda/scot-tussin-senior-maximum-strength-cough-suppressant-and-expectorant-dextromethorphan-hydrobromide-and-guaifenesin-liquid
62,Drug Type: HUMAN OTC DRUG,SCREAMIN HOT TOAST,CAPSAICIN,HUMAN OTC DRUG,NA,TOPICAL,"Get an overview of SCREAMIN HOT TOAST (capsaicin cream), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in SCREAMIN HOT TOAST can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as SCREAMIN HOT TOAST.",https://www.healthgrades.com/drugs/fda/screamin-hot-toast-capsaicin-cream
63,Drug Type: HUMAN OTC DRUG,Scrub Care Exidine -4 CHG,CHLORHEXIDINE GLUCONATE,HUMAN OTC DRUG,TOPICAL,LIQUID,"Get an overview of SCRUB CARE EXIDINE -4 CHG (chlorhexidine gluconate liquid), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Scrub Care Exidine -4 CHG can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Scrub Care Exidine -4 CHG.",https://www.healthgrades.com/drugs/fda/scrub-care-exidine-4-chg-chlorhexidine-gluconate-liquid
64,Drug Type: HUMAN OTC DRUG,Scrub Care Exidine-2 CHG,CHLORHEXIDINE GLUCONATE,HUMAN OTC DRUG,TOPICAL,SOLUTION,"Get an overview of SCRUB CARE EXIDINE-2 CHG (chlorhexidine gluconate solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Scrub Care Exidine-2 CHG can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Scrub Care Exidine-2 CHG.",https://www.healthgrades.com/drugs/fda/scrub-care-exidine-2-chg-chlorhexidine-gluconate-solution
65,Drug Type: HUMAN OTC DRUG,SCRUB SO CLEAN ACNE-FIGHTING SUPER SCRUB,SALICYLIC ACID,HUMAN OTC DRUG,TOPICAL,GEL,"Get an overview of SCRUB SO CLEAN ACNE-FIGHTING SUPER SCRUB (salicylic acid gel), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in SCRUB SO CLEAN ACNE-FIGHTING SUPER SCRUB can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as SCRUB SO CLEAN ACNE-FIGHTING SUPER SCRUB.",https://www.healthgrades.com/drugs/fda/scrub-so-clean-acne-fighting-super-scrub-salicylic-acid-gel
66,Drug Type: HUMAN OTC DRUG,Scrub-Stat,CHLORHEXIDINE GLUCONATE,HUMAN OTC DRUG,TOPICAL,SOLUTION,"Get an overview of SCRUB-STAT (chlorhexidine gluconate solution), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Scrub-Stat can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Scrub-Stat.",https://www.healthgrades.com/drugs/fda/scrub-stat-chlorhexidine-gluconate-solution
67,Drug Type: HUMAN PRESCRIPTION DRUG,Seasonique,LEVONORGESTREL / ETHINYL ESTRADIOL AND ETHINYL ESTRADIOL,HUMAN PRESCRIPTION DRUG,NA,2018-10-07,"Get an overview of SEASONIQUE (levonorgestrel / ethinyl estradiol and ethinyl estradiol kit), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Seasonique can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Seasonique.",https://www.healthgrades.com/drugs/fda/seasonique-levonorgestrel-ethinyl-estradiol-and-ethinyl-estradiol-kit
68,Drug Type: HUMAN OTC DRUG,Sebex,"SALICYLIC ACID, COLLOIDAL SULFUR",HUMAN OTC DRUG,TOPICAL,SHAMPOO,"Get an overview of SEBEX (salicylic acid, colloidal sulfur shampoo), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Sebex can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Sebex.",https://www.healthgrades.com/drugs/fda/sebex-salicylic-acid-colloidal-sulfur-shampoo
69,Drug Type: HUMAN PRESCRIPTION DRUG,Seconal Sodium,SECOBARBITAL SODIUM,HUMAN PRESCRIPTION DRUG,ORAL,CAPSULE,"Get an overview of SECONAL SODIUM (secobarbital sodium capsule), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in Seconal Sodium can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as Seconal Sodium.",https://www.healthgrades.com/drugs/fda/seconal-sodium-secobarbital-sodium-capsule
70,Drug Type: HUMAN PRESCRIPTION DRUG,SECTRAL,ACEBUTOLOL HYDROCHLORIDE,HUMAN PRESCRIPTION DRUG,ORAL,CAPSULE,"Get an overview of SECTRAL (acebutolol hydrochloride capsule), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in SECTRAL can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as SECTRAL.",https://www.healthgrades.com/drugs/fda/sectral-acebutolol-hydrochloride-capsule
71,Drug Type: HUMAN PRESCRIPTION DRUG,SECUADO,ASENAPINE,HUMAN PRESCRIPTION DRUG,TRANSDERMAL,"FILM, EXTENDED RELEASE","Get an overview of SECUADO (asenapine film, extended release), including its generic name, formulation (i.e. pill, oral solution, injection, inhaled medicine) and why it’s used. The medication in SECUADO can be sold under different names.

Refer to the “Also Known As” section to reference different products that include the same medication as SECUADO.",https://www.healthgrades.com/drugs/fda/secuado-asenapine-film-extended-release
